2025-11-15 21:39:40-0500: Running with following config:
logDir = analysis_logs
maxVisits = 500
nnCacheSizePowerOfTwo = 23
nnMaxBatchSize = 64
nnMutexPoolSizePowerOfTwo = 17
nnRandomize = true
numAnalysisThreads = 2
numSearchThreads = 16
reportAnalysisWinratesAs = BLACK

2025-11-15 21:39:40-0500: Analysis Engine starting...
2025-11-15 21:39:40-0500: KataGo v1.16.4
2025-11-15 21:39:40-0500: nnRandSeed0 = 6170813309730794166
2025-11-15 21:39:40-0500: After dedups: nnModelFile0 = ../../katago_repo/KataGo/cpp/tests/models/g170e-b10c128-s1141046784-d204142634.bin.gz useFP16 auto useNHWC auto
2025-11-15 21:39:40-0500: Initializing neural net buffer to be size 19 * 19 allowing smaller boards
2025-11-15 21:39:41-0500: Found OpenCL Platform 0: NVIDIA CUDA (NVIDIA Corporation) (OpenCL 3.0 CUDA 12.8.98)
2025-11-15 21:39:41-0500: Found 1 device(s) on platform 0 with type CPU or GPU or Accelerator
2025-11-15 21:39:41-0500: Found OpenCL Device 0: NVIDIA RTX 6000 Ada Generation (NVIDIA Corporation) (score 11000300)
2025-11-15 21:39:41-0500: Creating context for OpenCL Platform: NVIDIA CUDA (NVIDIA Corporation) (OpenCL 3.0 CUDA 12.8.98)
2025-11-15 21:39:42-0500: Using OpenCL Device 0: NVIDIA RTX 6000 Ada Generation (NVIDIA Corporation) OpenCL 3.0 CUDA (Extensions: cl_khr_global_int32_base_atomics cl_khr_global_int32_extended_atomics cl_khr_local_int32_base_atomics cl_khr_local_int32_extended_atomics cl_khr_fp64 cl_khr_3d_image_writes cl_khr_byte_addressable_store cl_khr_icd cl_khr_gl_sharing cl_nv_compiler_options cl_nv_device_attribute_query cl_nv_pragma_unroll cl_nv_copy_opts cl_khr_gl_event cl_nv_create_buffer cl_khr_int64_base_atomics cl_khr_int64_extended_atomics cl_nv_kernel_attribute cl_khr_device_uuid cl_khr_pci_bus_info cl_khr_external_semaphore cl_khr_external_memory cl_khr_external_semaphore_opaque_fd cl_khr_external_memory_opaque_fd cl_khr_semaphore)
2025-11-15 21:39:42-0500: Loaded tuning parameters from: /thayerfs/home/f004h1v/.katago/opencltuning/tune11_gpuNVIDIARTX6000AdaGeneration_x19_y19_c128_mv8.txt
2025-11-15 21:39:43-0500: OpenCL backend thread 0: Model version 8
2025-11-15 21:39:43-0500: OpenCL backend thread 0: Model name: g170-b10c128-s1141046784-d204142634
2025-11-15 21:39:43-0500: OpenCL backend thread 0: FP16Storage true FP16Compute false FP16TensorCores true FP16TensorCoresFor1x1 false
2025-11-15 21:39:43-0500: Loaded config ../../katago_repo/KataGo/cpp/configs/analysis_example.cfg
2025-11-15 21:39:43-0500: Loaded model ../../katago_repo/KataGo/cpp/tests/models/g170e-b10c128-s1141046784-d204142634.bin.gz
2025-11-15 21:39:43-0500: Analyzing up to 2 positions at a time in parallel
2025-11-15 21:39:43-0500: Started, ready to begin handling requests
2025-11-15 22:47:34-0500: Error: {"error":"Could not parse board location: N18","field":"moves","id":"query_2916"}
2025-11-15 22:47:34-0500: Error: {"error":"Could not parse board location: N18","field":"moves","id":"query_2917"}
2025-11-15 22:47:34-0500: Error: {"error":"Could not parse board location: N18","field":"moves","id":"query_2918"}
2025-11-15 22:47:34-0500: Error: {"error":"Could not parse board location: N18","field":"moves","id":"query_2919"}
2025-11-15 22:47:34-0500: Error: {"error":"Could not parse board location: N18","field":"moves","id":"query_2920"}
2025-11-15 22:47:34-0500: Error: {"error":"Could not parse board location: N18","field":"moves","id":"query_2921"}
2025-11-15 22:47:34-0500: Error: {"error":"Could not parse board location: N18","field":"moves","id":"query_2922"}
2025-11-15 22:47:34-0500: Error: {"error":"Could not parse board location: N18","field":"moves","id":"query_2923"}
2025-11-15 22:47:34-0500: Error: {"error":"Could not parse board location: N18","field":"moves","id":"query_2924"}
2025-11-15 22:47:34-0500: Error: {"error":"Could not parse board location: N18","field":"moves","id":"query_2925"}
2025-11-15 22:47:34-0500: Error: {"error":"Could not parse board location: N18","field":"moves","id":"query_2926"}
2025-11-15 22:47:34-0500: Error: {"error":"Could not parse board location: N18","field":"moves","id":"query_2927"}
2025-11-15 22:47:34-0500: Error: {"error":"Could not parse board location: N18","field":"moves","id":"query_2928"}
2025-11-15 22:47:34-0500: Error: {"error":"Could not parse board location: N18","field":"moves","id":"query_2929"}
2025-11-15 22:47:34-0500: Error: {"error":"Could not parse board location: N18","field":"moves","id":"query_2930"}
2025-11-15 22:47:34-0500: Error: {"error":"Could not parse board location: N18","field":"moves","id":"query_2931"}
2025-11-15 22:47:34-0500: Error: {"error":"Could not parse board location: N18","field":"moves","id":"query_2932"}
2025-11-15 22:47:34-0500: Error: {"error":"Could not parse board location: N18","field":"moves","id":"query_2933"}
2025-11-15 22:47:34-0500: Error: {"error":"Could not parse board location: N18","field":"moves","id":"query_2934"}
2025-11-15 22:47:34-0500: Error: {"error":"Could not parse board location: N18","field":"moves","id":"query_2935"}
2025-11-15 22:47:34-0500: Error: {"error":"Could not parse board location: N18","field":"moves","id":"query_2936"}
2025-11-15 22:47:34-0500: Error: {"error":"Could not parse board location: N18","field":"moves","id":"query_2937"}
2025-11-15 22:47:34-0500: Error: {"error":"Could not parse board location: N18","field":"moves","id":"query_2938"}
2025-11-15 22:47:34-0500: Error: {"error":"Could not parse board location: N18","field":"moves","id":"query_2939"}
2025-11-15 22:47:34-0500: Error: {"error":"Could not parse board location: N18","field":"moves","id":"query_2940"}
2025-11-15 22:47:34-0500: Error: {"error":"Could not parse board location: N18","field":"moves","id":"query_2941"}
2025-11-15 22:47:34-0500: Error: {"error":"Could not parse board location: N18","field":"moves","id":"query_2942"}
2025-11-15 22:47:34-0500: Error: {"error":"Could not parse board location: N18","field":"moves","id":"query_2943"}
2025-11-15 22:47:34-0500: Error: {"error":"Could not parse board location: N18","field":"moves","id":"query_2944"}
2025-11-15 22:47:34-0500: Error: {"error":"Could not parse board location: N18","field":"moves","id":"query_2945"}
2025-11-15 22:47:34-0500: Error: {"error":"Could not parse board location: N18","field":"moves","id":"query_2946"}
2025-11-15 22:47:34-0500: Error: {"error":"Could not parse board location: N18","field":"moves","id":"query_2947"}
2025-11-15 22:47:34-0500: Error: {"error":"Could not parse board location: N18","field":"moves","id":"query_2948"}
2025-11-15 22:47:34-0500: Error: {"error":"Could not parse board location: N18","field":"moves","id":"query_2949"}
2025-11-15 22:47:34-0500: Error: {"error":"Could not parse board location: N18","field":"moves","id":"query_2950"}
2025-11-15 22:47:34-0500: Error: {"error":"Could not parse board location: N18","field":"moves","id":"query_2951"}
2025-11-15 22:47:34-0500: Error: {"error":"Could not parse board location: N18","field":"moves","id":"query_2952"}
2025-11-15 22:47:34-0500: Error: {"error":"Could not parse board location: N18","field":"moves","id":"query_2953"}
2025-11-15 22:47:34-0500: Error: {"error":"Could not parse board location: N18","field":"moves","id":"query_2954"}
2025-11-15 22:47:34-0500: Error: {"error":"Could not parse board location: N18","field":"moves","id":"query_2955"}
2025-11-15 22:47:34-0500: Error: {"error":"Could not parse board location: N18","field":"moves","id":"query_2956"}
2025-11-15 22:47:34-0500: Error: {"error":"Could not parse board location: N18","field":"moves","id":"query_2957"}
2025-11-15 22:47:34-0500: Error: {"error":"Could not parse board location: N18","field":"moves","id":"query_2958"}
2025-11-15 22:47:34-0500: Error: {"error":"Could not parse board location: N18","field":"moves","id":"query_2959"}
2025-11-15 22:47:34-0500: Error: {"error":"Could not parse board location: N18","field":"moves","id":"query_2960"}
2025-11-15 22:47:34-0500: Error: {"error":"Could not parse board location: N18","field":"moves","id":"query_2961"}
2025-11-15 22:47:34-0500: Error: {"error":"Could not parse board location: N18","field":"moves","id":"query_2962"}
2025-11-15 22:47:34-0500: Error: {"error":"Could not parse board location: N18","field":"moves","id":"query_2963"}
2025-11-15 22:47:34-0500: Error: {"error":"Could not parse board location: N18","field":"moves","id":"query_2964"}
2025-11-15 22:47:34-0500: Error: {"error":"Could not parse board location: N18","field":"moves","id":"query_2965"}
2025-11-15 22:47:34-0500: Error: {"error":"Could not parse board location: N18","field":"moves","id":"query_2966"}
2025-11-15 22:47:34-0500: Error: {"error":"Could not parse board location: N18","field":"moves","id":"query_2967"}
2025-11-15 22:47:34-0500: Error: {"error":"Could not parse board location: N18","field":"moves","id":"query_2968"}
2025-11-15 22:50:05-0500: Error: {"error":"Illegal move 93: B13","field":"moves","id":"query_3019"}
2025-11-15 22:50:05-0500: Error: {"error":"Illegal move 93: B13","field":"moves","id":"query_3020"}
2025-11-15 22:50:05-0500: Error: {"error":"Illegal move 93: B13","field":"moves","id":"query_3021"}
2025-11-15 22:50:05-0500: Error: {"error":"Illegal move 93: B13","field":"moves","id":"query_3022"}
2025-11-15 22:50:05-0500: Error: {"error":"Illegal move 93: B13","field":"moves","id":"query_3023"}
2025-11-15 22:50:05-0500: Error: {"error":"Illegal move 93: B13","field":"moves","id":"query_3024"}
2025-11-15 22:50:05-0500: Error: {"error":"Illegal move 93: B13","field":"moves","id":"query_3025"}
2025-11-15 22:56:17-0500: Error: {"error":"Could not parse board location: H13","field":"moves","id":"query_3146"}
2025-11-15 22:56:17-0500: Error: {"error":"Could not parse board location: H13","field":"moves","id":"query_3147"}
2025-11-15 22:56:17-0500: Error: {"error":"Could not parse board location: H13","field":"moves","id":"query_3148"}
2025-11-15 22:56:17-0500: Error: {"error":"Could not parse board location: H13","field":"moves","id":"query_3149"}
2025-11-15 22:56:17-0500: Error: {"error":"Could not parse board location: H13","field":"moves","id":"query_3150"}
2025-11-15 22:56:17-0500: Error: {"error":"Could not parse board location: H13","field":"moves","id":"query_3151"}
2025-11-15 22:56:17-0500: Error: {"error":"Could not parse board location: H13","field":"moves","id":"query_3152"}
2025-11-15 22:56:17-0500: Error: {"error":"Could not parse board location: H13","field":"moves","id":"query_3153"}
2025-11-15 22:56:17-0500: Error: {"error":"Could not parse board location: H13","field":"moves","id":"query_3154"}
2025-11-15 22:56:17-0500: Error: {"error":"Could not parse board location: H13","field":"moves","id":"query_3155"}
2025-11-15 22:56:17-0500: Error: {"error":"Could not parse board location: H13","field":"moves","id":"query_3156"}
2025-11-15 22:56:17-0500: Error: {"error":"Could not parse board location: H13","field":"moves","id":"query_3157"}
2025-11-15 22:56:17-0500: Error: {"error":"Could not parse board location: H13","field":"moves","id":"query_3158"}
2025-11-15 22:56:17-0500: Error: {"error":"Could not parse board location: H13","field":"moves","id":"query_3159"}
2025-11-15 22:56:17-0500: Error: {"error":"Could not parse board location: H13","field":"moves","id":"query_3160"}
2025-11-15 22:56:17-0500: Error: {"error":"Could not parse board location: H13","field":"moves","id":"query_3161"}
2025-11-15 22:56:17-0500: Error: {"error":"Could not parse board location: H13","field":"moves","id":"query_3162"}
2025-11-15 22:56:17-0500: Error: {"error":"Could not parse board location: H13","field":"moves","id":"query_3163"}
2025-11-15 22:56:17-0500: Error: {"error":"Could not parse board location: H13","field":"moves","id":"query_3164"}
2025-11-15 22:56:17-0500: Error: {"error":"Could not parse board location: H13","field":"moves","id":"query_3165"}
2025-11-15 22:56:17-0500: Error: {"error":"Could not parse board location: H13","field":"moves","id":"query_3166"}
2025-11-15 22:56:17-0500: Error: {"error":"Could not parse board location: H13","field":"moves","id":"query_3167"}
2025-11-15 22:56:17-0500: Error: {"error":"Could not parse board location: H13","field":"moves","id":"query_3168"}
2025-11-15 22:56:17-0500: Error: {"error":"Could not parse board location: H13","field":"moves","id":"query_3169"}
2025-11-15 22:56:17-0500: Error: {"error":"Could not parse board location: H13","field":"moves","id":"query_3170"}
2025-11-15 22:56:17-0500: Error: {"error":"Could not parse board location: H13","field":"moves","id":"query_3171"}
2025-11-15 22:56:17-0500: Error: {"error":"Could not parse board location: H13","field":"moves","id":"query_3172"}
